Temp_Code,PH_Code,EC_Code,EC,PH,Temp,D
C,C,C,24,1,40,19.10297386635043
A,B,C,25,13,0,10.383292108004921
A,C,A,9,1,0,8.352849986501887
C,C,C,21,5,32,15.810887452959427
C,C,A,4,5,56,13.140286177214406
A,C,C,35,0,4,12.750848988042977
B,C,C,34,0,12,12.276424574089711
C,C,C,35,1,43,22.44078308600956
A,C,B,12,1,1,9.81336804042553
A,C,A,6,2,8,6.688277816661765
C,C,C,24,0,34,16.892814429493782
C,A,C,30,7,57,13.082915313829245
B,A,A,3,9,20,6.284117568044753
C,C,C,33,2,31,16.959399426742586
C,C,B,19,6,33,12.022528144273387
C,B,A,3,12,29,11.04506218680763
C,A,C,33,7,55,13.994217023983616
B,C,C,21,5,18,16.97978831526801
A,C,C,30,6,8,13.811983884313092
C,B,B,15,12,59,13.719979548397067
C,A,A,1,9,26,8.107258869577851
C,A,C,22,8,55,13.508991762621598
B,C,C,40,4,15,18.399009026337392
B,A,B,13,7,11,9.121827486864404
C,C,C,29,0,58,17.738488194411307
C,B,C,40,13,54,18.607917905982504
C,C,A,4,6,29,12.827188135335437
C,A,B,17,9,29,9.939005203329263
C,C,C,21,0,39,20.96722545537891
C,C,A,8,1,47,11.905901673810465
C,B,B,13,12,47,11.830735035572825
C,A,B,13,8,44,9.576876539006124
A,C,C,30,3,0,11.145985225214528
C,C,C,20,2,54,17.1476136354946
A,C,C,33,6,8,13.095040647305154
A,A,C,22,7,8,9.504862266107413
A,A,A,7,7,2,4.857619086635914
C,C,C,27,3,47,18.22375518228684
C,B,A,7,14,58,11.816740786909422
A,B,C,36,10,0,14.498413862333146
A,C,C,25,2,1,12.94454636530253
C,C,C,40,4,27,19.01635970262086
A,C,C,39,3,5,12.942804240198935
A,C,A,2,5,9,6.579504574058257
C,B,B,18,13,23,11.5397728120052
C,C,C,24,5,21,19.6967984451749
C,C,A,9,6,58,11.869440994251738
A,C,B,11,2,3,7.778248431310409
C,C,A,6,1,56,13.774059687516258
C,A,B,11,8,36,9.982475263889462
C,B,C,34,11,31,18.664691006002666
C,B,C,21,10,31,17.08269551785338
C,B,A,2,14,34,12.77226687939103
C,B,C,36,10,27,17.462558595717567
B,B,C,31,10,20,14.827761499970743
B,C,C,35,6,11,17.443115685139688
C,C,B,15,4,23,11.968689550597887
C,B,A,9,14,25,10.917733166852486
A,B,A,4,14,0,5.866946165064643
C,C,C,26,0,25,18.17712110389708
C,B,C,35,14,42,15.10542859000197
B,B,C,20,12,12,17.19076107969406
B,B,B,15,13,14,12.441632553804048
A,C,C,30,2,2,14.376938918159453
A,B,A,8,12,5,6.78876568496995
C,B,C,40,12,21,19.607691046483545
B,A,B,18,8,15,9.822680002243825
C,B,B,10,14,57,13.023898227487226
C,C,C,30,2,44,19.13104729116632
C,A,C,29,8,33,13.60412774709176
C,B,C,29,11,25,15.293985266147846
C,C,B,15,0,43,13.619967652297067
C,C,A,8,3,24,9.232655419438757
C,C,C,27,3,32,17.664120543716848
C,A,C,32,9,38,15.90915394627618
C,B,A,3,12,31,10.716898539211826
C,C,C,32,0,37,18.505931434020123
C,B,C,33,14,55,18.752932458136158
A,C,A,6,0,5,6.947870082853802
C,B,C,34,13,37,18.680319186801764
A,C,B,12,3,1,9.072881095009707
B,B,C,21,12,12,14.606093065523801
C,C,B,18,4,60,15.326428676729822
C,A,C,25,8,50,13.921873913242031
C,C,B,14,2,38,12.642459329033503
C,C,C,40,1,24,17.69994382230309
C,C,A,7,3,51,12.466406992868123
A,A,C,30,8,5,11.536643900909695
C,B,C,30,14,58,14.364515013505459
C,C,C,20,6,27,16.60167401322656
C,B,C,35,11,21,18.276580950737017
C,B,C,39,12,25,16.221225175929682
C,C,A,6,0,56,11.111650270107754
B,B,B,13,13,11,12.177603562942117
A,A,C,28,8,6,12.206599523799781
C,A,B,12,7,25,10.793763318256184
C,A,C,30,7,23,11.277808896513129
C,C,B,10,0,23,15.001312320568067
B,C,C,21,0,14,19.897871583224124
C,C,C,33,2,44,15.676375539577709
C,B,C,22,13,35,18.534559479835856
C,C,B,13,4,33,14.283386164446519
C,C,C,40,1,59,16.400062160324836
C,B,A,5,10,58,9.921668468571081
B,B,C,29,13,19,15.261651328583099
C,C,A,6,0,26,12.609074126078292
B,C,B,14,4,15,12.88784918441243
C,A,A,9,9,31,6.518817769855148
C,C,B,10,3,29,13.55725177689374
A,C,C,27,2,3,10.412350064984356
C,C,C,21,5,40,17.050070391635796
C,C,A,3,2,41,13.691035454601257
A,C,C,29,5,1,15.011135148626028
C,C,B,14,1,23,11.971139080818876
C,B,C,23,12,57,20.045604280275516
C,C,B,19,1,57,13.052824093774097
C,C,A,2,1,24,11.41063454637817
C,B,C,25,12,37,19.430074596661278
C,C,C,40,1,40,20.43803421916753
C,B,A,9,12,36,11.047318061179006
C,C,A,7,6,52,11.635063667912089
C,C,B,12,1,56,12.290618200281582
C,A,A,5,8,28,8.082671036609987
A,C,C,22,2,3,12.111410285434067
C,A,C,36,8,46,11.871545425785676
C,C,A,9,1,56,13.982299143819656
C,C,C,36,4,44,16.847056085655034
C,C,B,11,5,56,12.986023552883776
C,B,B,11,13,56,12.82711013550581
C,C,C,24,5,35,17.730076175590593
A,C,C,35,4,8,13.601410709159012
C,B,A,4,14,54,10.95407407833848
C,C,A,8,1,23,10.294091934820386
C,C,C,25,3,44,17.304734059153986
B,A,A,9,7,16,7.442952647953389
C,B,B,11,12,32,12.704354296953817
A,C,B,19,0,6,9.680850930256861
A,C,C,28,0,10,15.236151865761249
C,A,B,10,8,34,9.170482367660952
B,C,B,14,5,19,15.615313193759182
A,A,A,5,7,7,1.8242989075342404
A,A,B,17,7,7,5.15969259926974
C,A,C,38,7,60,10.891127223846947
B,C,B,10,5,19,12.455992890790142
C,B,C,38,12,46,16.488818353537606
B,B,C,26,13,20,16.76304004585082
C,A,C,34,8,58,13.356992055022415
A,B,A,7,13,4,5.060197386848029
C,C,A,6,5,46,13.285697977871255
C,B,C,23,13,51,17.77244848838136
C,A,C,32,8,25,12.27542738239002
C,C,A,7,6,35,13.746272834126525
C,C,C,31,4,47,15.407653991994977
A,C,B,15,2,5,10.813498181476234
A,A,B,11,9,1,5.143304827013251
B,B,B,17,10,18,9.346781356565128
A,B,C,32,12,8,13.36803252938798
C,C,A,9,1,32,11.727507313466848
B,A,C,34,8,15,12.71421245868996
C,A,C,20,7,21,13.772298307892871
B,C,C,39,6,14,18.465681969353852
A,C,C,27,3,4,13.27701232757502
C,A,C,25,7,44,13.893557699134648
C,A,C,36,8,26,15.418452074989684
C,B,C,23,13,40,17.73431051889482
C,C,A,8,1,26,11.681888751938464
C,B,C,23,10,41,19.175310709543496
A,A,C,20,8,5,7.85903038809063
C,B,C,38,13,25,15.06583267366754
C,C,B,12,4,54,11.992404157499557
C,B,C,34,11,48,16.858258277375313
C,C,A,8,0,23,10.344987848586875
C,C,B,15,4,22,12.951309179603118
C,A,C,21,9,49,14.788545286742986
B,C,C,38,1,11,22.30799339442762
B,A,A,3,7,15,8.751497470951946
A,C,C,21,2,0,12.868215869961814
C,C,C,25,5,48,19.3572545031936
C,A,C,33,9,28,14.594244337960225
C,C,A,8,3,47,10.28450309325888
C,B,C,28,11,42,17.77657908391802
C,C,C,30,4,50,18.667303986317773
C,B,C,22,14,36,16.406937473162472
C,C,C,33,3,38,15.229160228046958
C,B,C,31,11,55,18.883662169012997
A,C,A,9,4,4,9.811140424106666
A,B,C,20,12,8,12.817303843742547
B,C,C,32,6,18,14.50270137330993
A,B,C,34,14,3,14.367389258275713
C,B,B,18,14,42,12.06851307418259
A,B,C,23,13,5,11.840195893157011
C,B,B,14,13,27,12.605168155787677
B,C,C,25,6,18,20.074049828538623
C,C,C,29,1,38,15.77473375065614
C,C,A,6,0,56,13.313129255011873
C,B,A,1,10,50,9.365966157129108
B,C,C,35,4,12,15.816800373012573
C,C,C,29,2,48,15.804849778421406
A,B,C,25,11,9,11.525503775252501
C,C,C,28,1,32,16.04733573041971
C,C,B,18,6,57,14.799227731885441
A,B,C,33,12,1,15.419808836256951
A,B,B,17,13,6,9.31024555900377
C,C,C,33,1,50,17.08253616239004
C,A,A,4,9,27,8.920008271721466
A,B,C,35,12,9,13.008167014878678
B,C,B,10,1,18,10.294423550701257
A,C,C,32,5,0,15.813950022768955
C,A,A,6,7,50,9.709603450300438
B,B,B,18,11,16,13.369244669473186
B,C,A,9,1,14,13.081700909454494
B,C,B,14,6,18,13.373657914929401
B,C,A,3,4,11,14.263430672426185
A,C,B,11,0,2,9.80688989433211
B,C,A,7,0,15,5.436748993561185
C,C,C,27,2,58,18.98915337588842
C,C,C,32,4,24,16.11111035575742
C,C,B,14,6,25,12.140662397405698
C,B,C,39,11,34,20.221161354452796
B,C,A,1,2,16,12.030781630910987
C,B,B,16,10,56,12.442776382747919
B,C,C,26,0,12,16.442590879265502
C,C,B,13,1,57,14.188438469535168
B,B,C,32,14,19,15.31855871889774
C,C,C,26,6,50,19.142510310232584
A,B,C,38,10,2,12.86829292949406
A,C,A,3,1,9,4.690479917874269
B,B,C,31,14,15,13.601554957919731
C,B,C,38,10,23,14.801491830425267
C,B,A,1,10,36,11.62734728276942
A,C,C,37,2,9,13.108103247188657
B,C,C,23,4,11,16.03703082064784
C,B,C,27,14,46,16.600926413173962
C,B,C,28,10,45,16.675144043907075
B,C,A,1,1,11,14.234088843278368
A,C,C,20,2,2,15.060876939134252
B,A,C,24,9,13,10.507897258169246
A,A,B,15,7,1,5.865425083597199
C,B,B,15,14,23,12.409627689631215
B,A,C,33,8,20,16.02131323242087
C,B,C,20,13,36,14.726612270854343
A,A,C,27,7,7,8.497271296192281
C,A,C,33,8,46,12.54431523789857
C,A,A,7,7,41,7.756233014028741
C,B,A,5,14,29,12.242334654696716
B,B,A,7,12,13,9.432369630237517
A,B,C,37,12,6,15.107570355112877
C,A,B,16,9,59,10.083917225835226
C,B,C,34,10,48,18.422752402493998
B,B,B,17,13,18,12.828116027604699
C,C,C,30,0,48,19.28944563380813
C,C,C,36,1,54,18.867179845041566
C,B,A,5,12,30,9.742059866581318
C,B,C,22,13,22,15.574153523382066
C,C,C,38,0,24,18.829762485311246
C,B,C,25,13,31,18.622395292539004
C,A,B,11,7,59,9.189891698464962
C,B,C,29,10,39,17.286170278497426
B,B,C,35,10,11,17.04820988078509
A,C,C,29,5,2,14.894846274023026
C,C,C,33,3,31,21.32817476556809
C,A,A,8,7,32,7.402795849400784
C,B,C,25,10,29,16.34817323636185
A,C,B,17,3,7,8.595181389595473
A,B,B,13,14,7,8.9692988088007
C,C,C,33,3,26,16.794807961608715
C,C,A,5,1,38,13.670930125568542
C,C,C,24,1,56,16.30888671716667
C,A,C,28,9,42,12.901438648325582
B,C,C,34,0,13,19.088075386763514
B,C,C,30,4,13,16.612237105863738
C,C,C,25,5,33,18.959752571133926
C,A,A,3,7,59,7.459576687700608
A,B,C,35,14,3,11.330197319903013
A,A,C,24,8,3,10.068233624791779
C,B,A,4,11,45,11.76860318531654
B,B,C,36,12,20,18.070195082769263
C,C,A,5,0,27,13.619116204627522
C,C,C,39,4,52,19.333178359027013
C,C,C,23,1,39,18.462911089107898
C,C,B,11,3,23,15.173913836122477
C,C,B,19,6,33,15.359791758655401
B,C,A,2,4,19,13.104326183790654
C,B,C,32,11,42,18.099676852314992
B,A,C,30,9,12,15.878266726128494
C,B,A,8,10,39,9.58341062546887
A,A,B,15,7,4,5.452819903900683
B,B,C,20,14,17,12.85080735475932
C,B,C,40,13,27,15.073486611982002
A,C,C,21,6,0,10.586369228726443
C,B,C,29,13,27,16.394285303521436
A,C,B,14,5,3,8.027507124265965
A,C,C,37,3,5,10.712822499083655
B,B,B,13,13,11,8.63622101717883
C,C,C,34,2,60,18.636509896920092
B,A,B,17,8,14,10.535149890163778
C,B,C,36,12,57,17.30430853031327
C,C,C,33,2,43,16.140157107274625
C,A,C,36,7,49,17.069487669590117
B,B,C,28,11,15,17.177932238762146
A,A,C,35,9,8,10.937938816639148
C,A,C,23,9,24,16.731544848036883
C,C,C,31,4,37,17.104493196047727
C,B,C,30,12,28,17.865697108376562
B,A,C,32,9,12,13.208713684968934
C,A,B,16,9,27,9.872525432118998
C,B,B,17,14,25,13.498782688980782
C,A,C,21,7,21,12.457604727792342
C,B,A,1,11,52,10.238331117779119
C,A,A,5,7,48,6.679601474231253
A,C,B,14,4,6,10.66693916492442
B,C,B,11,3,12,7.438710046766009
C,B,C,40,11,25,16.524981666445818
B,A,B,18,9,15,10.122160585369652
C,C,B,11,5,44,12.719139837183981
C,C,A,7,2,41,11.546486990821794
A,A,C,40,9,6,12.092286622371022
C,C,C,26,2,29,19.196070388590705
C,A,C,38,9,43,11.61660155212983
C,C,B,10,1,26,14.472814771858491
C,B,B,13,12,56,12.208419272318666
A,C,C,34,1,8,10.173627516357463
B,B,A,7,11,11,7.447814141963786
B,C,C,27,4,13,15.545875836095354
C,B,A,9,13,44,12.015612796363442
A,A,C,25,7,0,11.593047714068074
C,C,C,20,2,32,17.855791749604624
A,C,B,15,1,6,9.202715546029049
C,B,B,12,11,45,13.028741327700768
C,B,C,20,13,22,14.031577969382038
B,C,B,16,1,20,12.72634784457403
C,A,A,3,8,31,7.167326118632215
A,B,B,15,14,2,7.980750163218716
C,B,B,14,10,52,13.039885960333763
C,C,C,29,4,26,15.688735598037606
C,B,A,7,10,46,11.829008431547887
C,C,C,20,3,46,15.935174875625242
C,B,A,8,10,29,11.566808817267612
C,B,A,1,12,48,10.110350785163863
C,C,C,26,1,59,21.67609897774311
C,B,B,14,13,50,12.308396294854406
B,A,C,21,7,12,13.9392857032357
C,A,C,22,9,59,13.771395417301239
C,C,C,33,1,46,16.437826864387052
C,B,C,33,14,41,18.815660013149248
C,C,A,2,5,35,9.66877275411493
B,C,B,16,3,18,11.878228065122112
C,C,A,6,6,58,12.164340918741157
C,B,C,28,10,32,14.320824117413386
C,C,C,22,6,48,17.35055762081509
C,B,C,23,12,54,18.753578616883328
C,C,C,27,0,31,15.724743240511442
C,C,C,24,1,44,18.26506493540953
C,C,B,10,4,49,13.626894080250132
C,B,C,24,12,51,18.534685943402565
C,A,C,24,9,56,11.982746625875977
C,B,C,23,13,51,17.874960856160502
A,B,B,17,12,6,7.814100161453326
C,C,B,15,2,54,12.612608893492563
B,B,C,35,12,16,16.044118831962773
C,C,C,34,5,38,15.815924119761272
C,A,A,2,8,30,8.825873592152714
C,B,A,4,13,57,8.702121390411182
C,B,C,32,11,28,16.52945009225423
C,B,A,9,12,25,9.11598688421607
C,B,B,12,11,21,11.204560970320275
C,B,A,3,13,56,8.875386474063959
A,C,B,14,5,6,8.560540203655387
B,C,C,31,2,16,15.54534887284298
C,C,C,29,4,56,18.735065888903286
B,A,C,27,7,15,15.226635989379616
A,C,C,31,6,1,14.228107617793713
C,C,C,22,3,32,18.057994482263883
B,C,C,32,2,18,21.281174759728415
A,C,B,16,3,3,8.502409689604379
B,B,C,29,13,16,13.308738815765986
C,C,A,8,0,60,12.62734398754179
C,A,C,37,8,38,14.518382246975452
A,C,C,39,5,10,13.993279498017342
C,C,C,35,3,25,17.311549517510265
B,A,C,37,8,15,15.435670142991361
C,C,C,29,3,29,18.680731431588896
B,B,C,23,14,12,15.057259725054031
A,C,A,8,0,7,8.913293602141252
A,A,C,27,9,7,11.054506104969821
A,C,A,2,3,8,8.182657431528035
C,C,C,29,3,21,16.75941526738657
C,C,C,26,0,56,17.23356365801324
B,C,A,2,3,15,10.963675350574988
C,B,A,4,12,31,11.75254665454692
C,A,A,5,9,24,8.241735942715717
C,B,A,5,14,39,9.847666720899834
A,B,C,20,14,0,13.695949699191283
C,C,A,7,2,30,13.070430516001622
C,B,A,9,13,34,10.260168317898609
C,B,B,11,12,46,12.452931650963937
C,B,C,26,10,59,16.032866511032122
C,A,B,12,8,49,9.345601953408089
C,C,C,29,5,56,20.516503951139672
C,B,C,32,10,57,14.474944564243518
C,A,B,11,9,22,10.306075840368038
C,C,A,2,3,40,12.174264547972358
C,C,B,15,0,33,15.1282824586556
B,C,C,30,5,12,20.717433726315296
C,C,B,13,4,52,15.162040900653277
C,C,C,32,2,24,21.132974253601525
A,C,C,30,5,0,10.254101339322597
C,B,A,7,14,56,11.085349525202437
C,A,C,40,9,56,12.074452605169395
A,C,B,16,5,10,7.340237084687066
C,B,C,28,14,27,16.025733981021794
A,C,A,1,5,9,8.502283506047803
A,C,C,30,4,8,11.665192017455897
A,C,B,15,1,1,8.732359534266134
C,C,A,4,2,39,11.471414476149096
C,B,C,20,10,25,18.373286047267403
C,B,B,19,11,33,12.24464290987101
C,C,C,29,2,28,16.498739166721567
C,C,B,15,1,21,12.342704080291519
A,A,A,5,7,0,5.400792318795943
C,B,A,5,10,31,12.157405777400559
C,A,C,35,9,27,14.217935990123776
C,A,C,28,8,55,14.931835566099746
C,A,C,23,7,60,11.355952364347402
C,C,C,30,3,24,14.783070558523349
A,B,C,24,12,2,12.251769155436019
C,B,B,12,13,36,12.5758748275877
B,B,C,36,14,13,17.63736296883222
C,B,A,2,13,35,9.205818591829992
C,C,C,20,2,50,18.755278844838266
C,B,C,33,14,22,16.13199715925264
C,C,A,3,4,28,11.799048164301265
A,A,A,8,7,10,2.117421192442775
C,B,C,26,14,28,18.335438036584346
C,B,A,7,13,59,11.562181260636605
C,B,C,28,14,59,17.05517633467781
B,C,B,19,5,15,13.54620406784069
C,C,C,20,1,53,17.07804714378524
A,C,C,33,5,6,12.619560732016572
C,B,C,22,14,36,17.841501920620097
C,B,C,36,14,22,14.236939176415511
C,C,B,12,6,51,15.340447561021016
C,A,B,11,9,52,10.341925693217494
C,C,C,38,2,54,17.44708301016797
C,B,C,36,13,36,19.06032376187467
A,A,C,30,7,3,7.087246126294929
C,B,A,4,12,29,10.250115218265972
C,C,B,13,6,44,14.935672123525741
B,B,C,33,14,17,17.050661414869502
C,B,B,15,12,50,12.999077363705924
C,B,C,35,11,32,16.502161107153487
A,A,C,20,8,8,10.232754183242058
B,C,C,31,3,12,15.863963021545974
C,B,C,30,12,60,15.12788294205323
C,C,B,17,6,29,15.958593018970674
A,B,C,32,13,5,11.38954590967481
C,C,C,35,6,24,18.28526845162836
C,A,B,15,8,41,9.745224669533204
C,B,B,19,10,40,11.886309617178934
C,C,A,2,5,45,11.075797271807199
C,C,B,13,0,58,13.558851930440289
C,A,C,38,7,59,14.34166290499928
C,C,C,37,4,37,20.362214047021055
C,C,A,7,5,46,13.270848210242969
B,C,B,19,5,12,12.918150015827392
A,C,C,28,1,7,10.873291041230724
C,B,C,38,10,60,19.60728736925536
C,C,C,31,1,57,21.053691865922744
C,B,A,3,11,56,9.886223431709452
C,B,C,30,12,23,15.415395905983962
A,A,A,9,7,10,2.7272579115435565
A,A,B,17,8,3,5.725353642889227
B,A,A,6,9,19,2.2168722291021283
C,A,C,25,7,26,17.209352688288035
A,A,C,40,8,10,10.721132252977494
C,B,C,28,10,25,14.525011477449262
A,B,B,18,10,9,7.696297151251791
C,B,B,19,10,26,13.164300602856738
C,B,B,17,10,29,12.080506260789633
C,C,C,20,5,43,18.5648131017801
C,C,C,36,1,23,15.33755725954379
C,B,C,29,14,23,17.910752025889405
C,A,C,28,8,46,16.247867257633878
B,C,C,23,0,13,17.124717898587917
C,C,C,39,1,55,20.399506374407167
C,C,C,29,5,59,20.18936201821184
C,B,C,20,14,53,19.961979063517774
C,B,B,10,11,58,11.892084523247885
C,C,C,34,2,55,18.935918539820747
C,C,C,27,6,55,18.676804623114094
C,C,C,26,3,22,18.0586021900936
C,C,C,31,6,29,20.964778795792817
A,B,A,4,14,6,6.108962376419393
C,C,C,21,2,38,16.523091282550354
C,C,C,26,2,22,17.711752908678257
C,B,C,33,10,26,15.049278757141312
C,B,A,7,14,44,12.996656461472917
A,B,C,24,12,7,10.872128367432648
C,B,A,9,11,24,12.66799495600091
C,A,C,21,9,24,11.408239018722387
A,B,B,14,11,0,6.878987071958669
C,B,A,5,13,42,9.58785336150888
C,B,C,35,10,52,18.730399435618956
A,C,C,27,4,9,13.176426344735678
C,A,C,40,7,46,12.717556508316317
C,C,B,10,4,46,13.425817217380517
B,C,C,28,5,13,18.923740183951132
C,B,C,38,14,46,17.568066361742822
B,A,C,38,7,19,15.329540033035268
C,C,B,19,4,60,11.790241478646418
A,C,C,27,4,10,14.259450031378407
B,A,C,25,9,14,7.109046542452061
C,B,A,3,14,37,12.525398207383741
C,C,A,4,0,41,11.585014809233877
B,A,B,11,7,15,9.442092427113103
A,C,C,32,1,10,11.87140287204734
C,B,B,13,10,23,13.55005086536832
A,B,B,19,10,10,9.21409139295524
C,B,B,16,14,33,13.109747744579323
C,C,C,29,0,49,17.809289303019412
C,B,B,16,13,53,11.215197653837446
C,B,C,39,14,34,17.71970114713376
A,C,A,5,2,7,6.351660893210229
A,A,A,9,8,3,2.0520311002969005
C,A,A,9,7,22,9.781263866406073
C,C,C,39,2,41,18.713821089241176
C,C,C,27,5,47,20.868380268270837
C,C,C,20,6,40,17.165543549658917
B,B,C,40,10,13,15.882802715907282
A,B,C,33,13,3,11.893938087073325
C,A,C,26,7,28,14.732654825261223
C,B,C,38,13,60,15.713766957292837
A,C,C,24,3,3,12.246432513617346
C,C,B,18,1,52,12.249122782968099
C,C,C,22,6,22,21.80611493648918
C,B,B,15,13,40,14.028622236703928
C,A,B,14,7,49,10.042880220356063
C,A,C,38,7,43,12.623587750372874
C,C,B,16,0,32,14.846288377274448
C,C,A,5,0,40,11.18329149029602
C,B,A,1,13,25,10.843303824050835
C,B,C,36,13,46,17.635564920340695
A,C,A,6,2,4,8.445989030309597
A,B,C,35,11,0,14.190129439799682
C,C,A,7,3,42,12.924372577402185
C,A,C,38,8,37,14.8313536478494
C,C,B,15,5,44,14.416206905329743
C,C,B,11,4,39,12.301811376074074
A,C,C,28,5,1,12.190597767715612
C,C,C,28,4,27,17.535636233081302
C,A,B,12,8,58,9.761698865587363
C,B,C,30,14,54,18.637305137645406
C,A,C,34,9,24,15.537868991483492
C,B,A,5,11,40,10.188492807556583
C,B,A,9,13,56,9.618402764690117
C,C,B,16,1,38,12.947779762029615
A,A,C,25,9,3,10.222337489429936
B,B,C,37,11,15,13.26216447878141
B,B,A,1,12,12,5.025896021166442
B,C,C,20,6,15,13.405654768399735
B,B,B,12,11,15,8.05195157171664
C,C,B,11,1,48,14.960243929600072
C,B,C,40,12,29,16.302033211581303
C,B,B,16,11,35,13.73608043327024
C,C,C,31,3,44,20.211191928763895
C,C,C,22,3,37,17.59007325274722
A,C,C,27,4,7,12.778769972227888
C,A,C,28,8,52,12.641713889976241
C,A,A,4,8,41,7.1169351863252395
C,A,A,5,8,37,7.4789834627066085
B,A,B,12,9,12,9.072304624080616
A,A,C,36,8,1,8.081076430871917
C,B,A,4,13,52,11.129861294114022
C,B,B,12,14,53,12.317609423829786
C,B,C,24,11,39,18.99320789500561
C,C,B,10,4,32,14.769185003921166
A,C,C,37,5,0,15.35846286306011
C,C,C,26,4,46,17.96344901751219
C,B,C,20,10,49,14.194954541879198
A,C,C,24,1,8,15.871315461574005
B,C,B,18,0,13,9.016943558136296
C,A,B,18,7,35,9.549494969887611
C,C,C,34,5,50,17.93617327550173
A,C,B,19,5,3,8.125030325186664
A,A,C,24,7,8,9.058605083435111
C,B,C,21,14,47,15.661928852271465
C,C,A,6,2,29,13.21301948611789
C,A,C,26,8,56,13.25528445502352
C,C,C,24,1,32,19.271273540776484
C,B,B,17,12,49,12.892251949061999
C,B,C,40,10,52,15.093315532560386
C,C,C,22,6,33,15.15239853341999
C,B,A,4,14,31,10.244590397241154
A,A,C,40,8,0,7.784393917885179
B,B,C,25,10,17,11.523589524225084
C,C,B,10,6,58,13.575994744872077
C,A,A,8,7,22,8.72450225783282
C,B,A,8,11,60,10.873380386921792
A,C,C,38,4,8,15.381010486806849
C,C,B,15,0,35,15.262590569372852
C,C,C,26,5,28,20.638099624761914
A,C,A,2,2,10,6.937408548944719
A,B,B,18,13,7,8.093552912435257
A,C,C,35,2,5,12.649282682865145
A,C,B,11,0,0,10.764748773434379
B,C,C,31,5,14,16.033889406944883
A,C,B,19,6,0,8.532823664220082
C,B,C,25,12,25,18.354924848964146
C,A,A,1,8,40,7.3591512288966
C,B,C,32,14,31,16.13578889125748
C,B,C,35,13,24,17.18679426099488
B,C,C,32,2,14,21.214452683986046
B,A,A,4,7,13,7.388794534898571
B,C,A,3,4,20,13.398265174977444
A,C,B,17,1,6,10.804889841404082
C,C,C,34,5,28,15.190725601988735
C,C,C,28,3,35,15.151874951344084
A,B,B,16,11,5,8.604502079552551
B,A,C,23,7,15,11.961664874464807
A,A,C,21,9,7,11.867781878279771
C,C,C,38,2,23,17.519737456452273
C,A,C,33,8,31,13.471620436648859
B,A,C,39,8,13,14.586063227629271
B,C,A,6,1,19,13.781178799249805
B,A,C,24,8,18,12.485761087486175
C,A,C,22,7,42,12.753873100672065
C,A,C,31,7,25,14.768161815437747
C,C,C,36,1,35,18.401124467830765
A,B,B,12,13,7,8.082241315699163
C,A,B,18,8,48,8.502000127967351
C,B,C,21,14,52,16.21685530335952
A,B,A,9,13,4,4.596250334403868
C,C,A,3,4,35,13.406042688498255
B,A,A,9,8,15,7.721424750777617
C,C,C,26,1,21,18.90790045090956
C,C,C,20,2,55,15.966012621437555
C,A,C,30,7,43,12.584603756041211
C,B,B,18,10,39,12.823077322949896
C,B,B,19,12,54,13.116685747826894
C,A,C,26,8,53,11.936989657415264
B,B,A,6,14,17,9.90865669971415
A,B,C,36,13,1,11.885556907197003
A,C,C,30,1,4,9.686430390088825
B,C,A,3,1,16,8.101983504335081
C,C,B,19,1,60,14.877943687881118
C,A,C,38,7,55,12.847341823160228
C,C,A,3,1,47,9.999402160175151
B,C,B,12,5,20,12.709128419359772
C,A,C,30,9,60,17.68747179098235
C,B,C,34,10,36,18.43650163501606
C,B,A,6,13,52,8.609728353381593
B,C,C,25,0,17,21.095986220697526
B,C,C,31,6,14,16.84507761957976
C,B,C,39,13,34,16.752709644743526
C,C,C,23,1,36,17.213331556309377
C,A,C,21,8,21,13.383104368974626
A,B,C,37,13,5,13.254099398534851
A,C,C,39,3,8,15.228454488128992
C,C,C,28,1,30,16.393049180767346
C,C,C,40,2,60,15.85303946196217
A,C,C,40,3,1,17.557056510181933
C,A,C,40,7,49,15.54083520834159
C,B,A,1,12,26,9.461544264519182
B,B,B,16,12,17,12.475016284421564
C,A,A,1,8,44,6.756873114934164
B,C,B,17,6,20,15.470127417262384
C,A,C,34,9,26,15.30140312665677
C,B,B,12,10,43,13.169070721362289
C,C,C,20,3,43,14.510456094652003
B,C,B,15,0,18,12.948662111013306
C,C,C,26,1,30,17.047935683902566
C,C,B,12,4,38,13.416253519737289
C,C,C,23,1,49,17.521416002254867
C,C,C,27,4,38,19.08270906720973
C,B,C,39,10,51,18.72766034852877
B,A,C,26,8,19,14.890450978200853
C,A,C,23,9,58,14.500898875185296
B,C,A,5,3,20,14.833941615575174
B,C,C,29,1,15,15.85686325838654
C,B,C,37,11,26,16.886670485278053
A,C,C,21,4,10,15.942939790985253
B,A,A,4,8,15,4.468430423338504
A,C,B,11,5,2,10.164552223930372
C,B,A,8,10,34,11.370818428305853
C,B,C,22,10,53,16.13219717164803
A,C,C,20,2,7,14.10919892762625
